"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"06/12/2023","AQS","010890014","3","20","ug/m3 SC","19","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"06/13/2023","AQS","010890014","3","24","ug/m3 SC","22","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"06/14/2023","AQS","010890014","3","14","ug/m3 SC","13","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"06/15/2023","AQS","010890014","3","16","ug/m3 SC","15","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"06/16/2023","AQS","010890014","3","19","ug/m3 SC","18","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"06/17/2023","AQS","010890014","3","26","ug/m3 SC","24","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"06/18/2023","AQS","010890014","3","23","ug/m3 SC","21","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"06/19/2023","AQS","010890014","3","11","ug/m3 SC","10","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"06/20/2023","AQS","010890014","3","16","ug/m3 SC","15","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"06/21/2023","AQS","010890014","3","9","ug/m3 SC","8","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"06/22/2023","AQS","010890014","3","7","ug/m3 SC","6","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"06/23/2023","AQS","010890014","3","16","ug/m3 SC","15","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"06/24/2023","AQS","010890014","3","25","ug/m3 SC","23","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"06/25/2023","AQS","010890014","3","19","ug/m3 SC","18","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"06/26/2023","AQS","010890014","3","32","ug/m3 SC","30","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"06/27/2023","AQS","010890014","3","34","ug/m3 SC","31","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"06/28/2023","AQS","010890014","3","29","ug/m3 SC","27","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"06/29/2023","AQS","010890014","3","41","ug/m3 SC","38","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"06/30/2023","AQS","010890014","3","44","ug/m3 SC","41","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"07/01/2023","AQS","010890014","3","16","ug/m3 SC","15","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"07/02/2023","AQS","010890014","3","17","ug/m3 SC","16","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"07/03/2023","AQS","010890014","3","15","ug/m3 SC","14","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"07/04/2023","AQS","010890014","3","17","ug/m3 SC","16","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"07/05/2023","AQS","010890014","3","19","ug/m3 SC","18","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"07/06/2023","AQS","010890014","3","18","ug/m3 SC","17","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"07/07/2023","AQS","010890014","3","16","ug/m3 SC","15","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"07/08/2023","AQS","010890014","3","13","ug/m3 SC","12","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"07/09/2023","AQS","010890014","3","10","ug/m3 SC","9","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"07/10/2023","AQS","010890014","3","13","ug/m3 SC","12","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"07/11/2023","AQS","010890014","3","28","ug/m3 SC","26","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"07/12/2023","AQS","010890014","3","24","ug/m3 SC","22","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"07/13/2023","AQS","010890014","3","21","ug/m3 SC","19","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"07/14/2023","AQS","010890014","3","20","ug/m3 SC","19","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"07/15/2023","AQS","010890014","3","11","ug/m3 SC","10","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"07/16/2023","AQS","010890014","3","27","ug/m3 SC","25","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"07/17/2023","AQS","010890014","3","66","ug/m3 SC","56","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"07/18/2023","AQS","010890014","3","48","ug/m3 SC","44","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"07/19/2023","AQS","010890014","3","12","ug/m3 SC","11","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"07/20/2023","AQS","010890014","3","32","ug/m3 SC","30","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"07/21/2023","AQS","010890014","3","17","ug/m3 SC","16","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"07/22/2023","AQS","010890014","3","17","ug/m3 SC","16","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"07/23/2023","AQS","010890014","3","17","ug/m3 SC","16","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"07/24/2023","AQS","010890014","3","28","ug/m3 SC","26","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"07/25/2023","AQS","010890014","3","29","ug/m3 SC","27","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"07/26/2023","AQS","010890014","3","36","ug/m3 SC","33","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"07/27/2023","AQS","010890014","3","41","ug/m3 SC","38","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"07/28/2023","AQS","010890014","3","36","ug/m3 SC","33","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"07/29/2023","AQS","010890014","3","27","ug/m3 SC","25","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"07/30/2023","AQS","010890014","3","17","ug/m3 SC","16","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"07/31/2023","AQS","010890014","3","18","ug/m3 SC","17","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"08/01/2023","AQS","010890014","3","19","ug/m3 SC","18","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"08/02/2023","AQS","010890014","3","28","ug/m3 SC","26","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"08/03/2023","AQS","010890014","3","21","ug/m3 SC","19","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"08/04/2023","AQS","010890014","3","11","ug/m3 SC","10","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"08/05/2023","AQS","010890014","3","13","ug/m3 SC","12","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"08/06/2023","AQS","010890014","3","15","ug/m3 SC","14","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"08/07/2023","AQS","010890014","3","18","ug/m3 SC","17","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"08/08/2023","AQS","010890014","3","14","ug/m3 SC","13","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"08/09/2023","AQS","010890014","3","18","ug/m3 SC","17","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"08/10/2023","AQS","010890014","3","12","ug/m3 SC","11","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"08/11/2023","AQS","010890014","3","14","ug/m3 SC","13","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"08/12/2023","AQS","010890014","3","17","ug/m3 SC","16","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"08/13/2023","AQS","010890014","3","14","ug/m3 SC","13","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"08/14/2023","AQS","010890014","3","24","ug/m3 SC","22","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"08/15/2023","AQS","010890014","3","13","ug/m3 SC","12","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"08/16/2023","AQS","010890014","3","12","ug/m3 SC","11","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"08/17/2023","AQS","010890014","3","23","ug/m3 SC","21","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"08/18/2023","AQS","010890014","3","22","ug/m3 SC","20","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"08/19/2023","AQS","010890014","3","18","ug/m3 SC","17","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"08/20/2023","AQS","010890014","3","19","ug/m3 SC","18","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"08/21/2023","AQS","010890014","3","28","ug/m3 SC","26","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"08/22/2023","AQS","010890014","3","29","ug/m3 SC","27","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"08/23/2023","AQS","010890014","3","25","ug/m3 SC","23","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"08/24/2023","AQS","010890014","3","31","ug/m3 SC","29","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"08/25/2023","AQS","010890014","3","31","ug/m3 SC","29","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"08/26/2023","AQS","010890014","3","24","ug/m3 SC","22","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"08/27/2023","AQS","010890014","3","14","ug/m3 SC","13","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"08/28/2023","AQS","010890014","3","12","ug/m3 SC","11","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"08/29/2023","AQS","010890014","3","13","ug/m3 SC","12","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"08/30/2023","AQS","010890014","3","21","ug/m3 SC","19","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"08/31/2023","AQS","010890014","3","17","ug/m3 SC","16","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"09/01/2023","AQS","010890014","3","16","ug/m3 SC","15","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"09/02/2023","AQS","010890014","3","12","ug/m3 SC","11","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"09/03/2023","AQS","010890014","3","14","ug/m3 SC","13","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"09/04/2023","AQS","010890014","3","15","ug/m3 SC","14","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"09/05/2023","AQS","010890014","3","29","ug/m3 SC","27","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"09/06/2023","AQS","010890014","3","26","ug/m3 SC","24","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"09/07/2023","AQS","010890014","3","24","ug/m3 SC","22","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"09/08/2023","AQS","010890014","3","27","ug/m3 SC","25","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"09/09/2023","AQS","010890014","3","17","ug/m3 SC","16","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"09/10/2023","AQS","010890014","3","14","ug/m3 SC","13","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"09/11/2023","AQS","010890014","3","23","ug/m3 SC","21","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"09/12/2023","AQS","010890014","3","26","ug/m3 SC","24","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"09/13/2023","AQS","010890014","3","22","ug/m3 SC","20","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"09/14/2023","AQS","010890014","3","18","ug/m3 SC","17","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"09/15/2023","AQS","010890014","3","18","ug/m3 SC","17","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"09/16/2023","AQS","010890014","3","12","ug/m3 SC","11","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"09/17/2023","AQS","010890014","3","17","ug/m3 SC","16","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"09/18/2023","AQS","010890014","3","17","ug/m3 SC","16","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"09/19/2023","AQS","010890014","3","26","ug/m3 SC","24","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"09/20/2023","AQS","010890014","3","25","ug/m3 SC","23","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"09/21/2023","AQS","010890014","3","23","ug/m3 SC","21","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"09/22/2023","AQS","010890014","3","22","ug/m3 SC","20","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"09/23/2023","AQS","010890014","3","24","ug/m3 SC","22","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"09/24/2023","AQS","010890014","3","19","ug/m3 SC","18","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"09/25/2023","AQS","010890014","3","19","ug/m3 SC","18","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"09/26/2023","AQS","010890014","3","20","ug/m3 SC","19","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"09/27/2023","AQS","010890014","3","19","ug/m3 SC","18","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"09/28/2023","AQS","010890014","3","12","ug/m3 SC","11","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"09/29/2023","AQS","010890014","3","22","ug/m3 SC","20","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"09/30/2023","AQS","010890014","3","16","ug/m3 SC","15","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"10/01/2023","AQS","010890014","3","15","ug/m3 SC","14","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"10/02/2023","AQS","010890014","3","18","ug/m3 SC","17","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"10/03/2023","AQS","010890014","3","21","ug/m3 SC","19","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"10/04/2023","AQS","010890014","3","35","ug/m3 SC","32","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"10/05/2023","AQS","010890014","3","20","ug/m3 SC","19","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"10/06/2023","AQS","010890014","3","13","ug/m3 SC","12","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"10/07/2023","AQS","010890014","3","13","ug/m3 SC","12","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"10/08/2023","AQS","010890014","3","8","ug/m3 SC","7","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"10/09/2023","AQS","010890014","3","22","ug/m3 SC","20","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"10/10/2023","AQS","010890014","3","22","ug/m3 SC","20","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
"10/11/2023","AQS","010890014","3","31","ug/m3 SC","29","HUNTSVILLE OLD AIRPORT","1","100.0000","81102","PM10 Total 0-10um STP","239","26620","Huntsville, AL","01","Alabama","089","Madison","34.68547","-86.58816"
